time,afe acquisition_chip_malfunction,alarm cell_over_voltage_level_1,alarm cell_over_voltage_level_2,alarm cell_under_voltage_level_1,alarm cell_under_voltage_level_2,alarm charge_over_current_level_1,alarm charge_over_current_level_2,alarm charging_mos_over_temperature,alarm charging_temp_high_level_1,alarm charging_temp_high_level_2,alarm charging_temp_low_level_1,alarm charging_temp_low_level_2,alarm discharge_over_current_level_1,alarm discharge_over_current_level_2,alarm discharging_mos_over_temperature,alarm discharging_temp_high_level_1,alarm discharging_temp_high_level_2,alarm discharging_temp_low_level_1,alarm discharging_temp_low_level_2,alarm excessive_differential_pressure_level_1,alarm excessive_differential_pressure_level_2,alarm excessive_temperature_difference_level_1,alarm excessive_temperature_difference_level_2,alarm soc_high_level_1,alarm soc_high_level_2,alarm soc_low_level_1,alarm soc_low_level_2,alarm total_voltage_high_level_1,alarm total_voltage_high_level_2,alarm total_voltage_low_level_1,alarm total_voltage_low_level_2,allow charging,allow charging_1,allow discharging,allow discharging_1,battery charging_status,battery error_info,battery temp,battery voltage( V ),bms life,cell voltage_01,cell voltage_02,cell voltage_03,cell voltage_04,cell voltage_05,cell voltage_06,cell voltage_07,cell voltage_08,cell voltage_09,cell voltage_10,cell voltage_11,cell voltage_12,cell voltage_13,cell voltage_14,cell voltage_15,charger status,charge discharge_cycles,charging mos_failure,charging mos_status_charger,current( A ),discharging mos_failure,failure charging_mos_adhesion,failure charging_mos_breaker,failure charging_mos_temp_detection_sensor,failure current_module,failure discharging_mos_adhesion,failure discharging_mos_breaker,failure discharging_mos_temp_detection_sensor,failure eeprom_storage,failure main_pressure_detection_module,failure precharge,failure short_circuit_protection,intranet communication_module_malfunction,IO status,load status,low voltage_no_charging,maximum monomer_temperature,maximum monomer_temperature_cell_no,maximum monomer_voltage,maximum unit_voltage_cell_no,minimum monomer_temperature,minimum monomer_temperature_cell_no,minimum monomer_voltage,minimum unit_voltage_cell_no,monomer 10_equilibrium_state,monomer 11_equilibrium_state,monomer 12_equilibrium_state,monomer 13_equilibrium_state,monomer 15_equilibrium_state,monomer 16_equilibrium_state,monomer 17_equilibrium_state,monomer 18_equilibrium_state,monomer 19_equilibrium_state,monomer 1_equilibrium_state,monomer 20_equilibrium_state,monomer 21_equilibrium_state,monomer 22_equilibrium_state,monomer 23_equilibrium_state,monomer 24_equilibrium_state,monomer 25_equilibrium_state,monomer 26_equilibrium_state,monomer 27_equilibrium_state,monomer 28_equilibrium_state,monomer 29_equilibrium_state,monomer 2_equilibrium_state,monomer 30_equilibrium_state,monomer 31_equilibrium_state,monomer 32_equilibrium_state,monomer 33_equilibrium_state,monomer 34_equilibrium_state,monomer 35_equilibrium_state,monomer 36_equilibrium_state,monomer 37_equilibrium_state,monomer 38_equilibrium_state,monomer 39_equilibrium_state,monomer 3_equilibrium_state,monomer 40_equilibrium_state,monomer 41_equilibrium_state,monomer 42_equilibrium_state,monomer 43_equilibrium_state,monomer 44_equilibrium_state,monomer 45_equilibrium_state,monomer 46_equilibrium_state,monomer 47_equilibrium_state,monomer 48_equilibrium_state,monomer 4_equilibrium_state,monomer 5_equilibrium_state,monomer 6_equilibrium_state,monomer 7_equilibrium_state,monomer 8_equilibrium_state,monomer 9_equilibrium_state,monomer collect_drop_off,mos gps_or_soft_switch_mos_off,no of_cells,no of_temperature_sensors,residual capacity,rtc clock_malfunction,single temp_sensor_fault,soc( % ),vehicle communication_malfunction
05-Jul  05:41:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,25,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:41:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,45,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:41:42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,65,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.678,3.679,3.679,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:42:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,85,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:42:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,105,3.678,3.678,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.678,3.679,3.679,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:42:42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,125,3.678,3.679,3.679,3.678,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:43:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,145,3.678,3.678,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:43:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,165,3.678,3.678,3.679,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:43:42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,185,3.678,3.679,3.678,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:44:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,205,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:44:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,225,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:44:42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,245,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:45:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,9,3.678,3.678,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.678,3.679,3.679,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:45:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,29,3.678,3.678,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:45:42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,48,3.678,3.679,3.679,3.679,3.68,3.679,3.68,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,7,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:46:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,68,3.678,3.678,3.679,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,5,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:46:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,88,3.678,3.678,3.679,3.679,3.68,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.68,5,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:46:42 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,108,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:47:02 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,128,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.678,3.678,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:47:22 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,148,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:47:40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,168,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:48:00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,188,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:48:20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,208,3.678,3.679,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:48:40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,228,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.679,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:49:00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,248,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.679,3.678,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,10,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:49:20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,12,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.679,3.679,3.679,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:49:40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,32,3.678,3.678,3.679,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.678,3.678,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,12,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:50:00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,52,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.679,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:50:20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,72,3.678,3.679,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.678,3.678,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,10,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:50:40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,92,3.678,3.678,3.678,3.678,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.678,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:51:00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,112,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:51:20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,132,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:51:40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,152,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:52:00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,172,3.678,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.679,3.679,3.678,3.679,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:52:20 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.4,192,3.678,3.678,3.679,3.678,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,13,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:52:40 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,212,3.678,3.678,3.679,3.678,3.679,3.679,3.679,3.679,3.678,3.679,3.678,3.678,3.679,3.678,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
05-Jul  05:53:00 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,,0,0,33,51.5,232,3.678,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.679,3.678,3.678,3.678,3.679,3.678,0,43,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,33,1,3.679,14,33,1,3.678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,9.983,0,0,29.8,0
